video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),148,164,164,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),150,166,166,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),152,168,168,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),154,170,170,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),156,172,172,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),158,174,174,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),160,176,176,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),162,178,178,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),164,180,180,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),166,182,182,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),168,184,184,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),170,186,186,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),172,188,188,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),174,190,190,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),176,192,192,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),178,194,194,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),180,196,196,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),182,198,198,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),184,200,200,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),186,202,202,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),188,204,204,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),190,206,206,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),192,208,208,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),194,210,210,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),196,212,212,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),198,214,214,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),200,216,216,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),202,218,218,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),204,220,220,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),206,222,222,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),208,224,224,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),210,226,226,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),212,228,228,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),214,230,230,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),216,232,232,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),218,234,234,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),220,236,236,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),222,238,238,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),224,240,240,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),226,242,242,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),228,244,244,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),230,246,246,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),232,248,248,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),234,250,250,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),236,252,252,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),238,254,254,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),240,256,256,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),242,258,258,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),244,260,260,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),246,262,262,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),248,264,264,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),250,266,266,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),252,268,268,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),254,270,270,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),256,272,272,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),258,274,274,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),260,276,276,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),262,278,278,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),264,280,280,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),266,282,282,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),268,284,284,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),270,286,286,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),272,288,288,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),274,290,290,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),276,292,292,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),278,294,294,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),280,296,296,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),282,298,298,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),284,300,300,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),286,302,302,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),288,304,304,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),290,306,306,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),292,308,308,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),294,310,310,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),296,312,312,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),298,314,314,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),300,316,316,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),302,318,318,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),304,320,320,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),306,322,322,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),308,324,324,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),310,326,326,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),312,328,328,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),314,330,330,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),316,332,332,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),318,334,334,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),320,336,336,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),322,338,338,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),324,340,340,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),326,342,342,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),328,344,344,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),330,346,346,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),332,348,348,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),334,350,350,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),336,352,352,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),338,354,354,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),340,356,356,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),342,358,358,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),344,360,360,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),346,362,362,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),348,364,364,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),350,366,366,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),352,368,368,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),354,370,370,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),356,372,372,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),358,374,374,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),360,376,376,16,10,10,2.5,0,435
/data/final_project_dataset/le2i/Coffee_room_01/Coffee_room_01/Videos/video (36).avi,fall,le2i:Coffee_room_01:video (36),1,le2i,le2i:Coffee_room_01:video (36),362,378,378,16,10,10,2.5,0,435
